Gene ID	Ensembl ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
POMGNT1	ENSG00000085998.13	22.5381	20.3802	35.0476	38.3927	30.3244	29.9494	35.8756	18.931	22.7263	25.1605	34.1685	40.331	33.2225	28.6157	22.1572	25.4303	28.6325	21.8744	57.1325	24.6818	25.6951	34.2628	14.9341	46.0663	41.7885	27.6542	19.8886	26.8796	16.6314	27.1723	43.287	26.2361	34.4173	23.7793	27.9917	17.4591	28.1058	24.3089	30.5555	52.7374	35.1913	12.485	61.944	52.1147	22.5946	21.8114	21.3821	26.4499	25.3098	53.9883	61.1748	42.4015	30.6664	2.99239
STIL	ENSG00000123473.15	0.902116	0.924136	0.684478	0.561343	0.709626	0.394428	0.653868	0.45386	0.53284	0.615067	1.10471	1.09052	0.899761	0.848201	0.532031	0.5125	0.679226	0.504511	0.623491	0.449594	1.16758	5.80057	21.8626	0.522396	0.795464	0.428161	2.67846	0.387341	3.44838	0.420681	0.731513	0.305545	0.19808	0.512656	0.984543	0.388315	1.17679	2.49391	0.205448	0.874105	0.92624	0.401118	0.750735	1.51566	2.31977	1.90894	2.92252	2.18272	0.811056	9.84923	1.01181	0.80848	1.93647	0.22624
ORC1	ENSG00000085840.12	0.731407	0.516587	0.986928	0.497601	0.510585	0.436121	0.638154	0.112679	0.152253	0.141578	1.35751	1.22964	0.246164	0.231671	0.139961	0.234768	0.13101	0.111213	0.281321	0.173265	0.656522	5.05998	30.1698	0.801293	0.777226	0.452737	1.54269	0.372845	3.82185	0.3801	0.610739	0.185945	0.113239	0.498637	0.43087	0.272055	1.13768	0.745379	0.275785	0.854152	1.10737	0.263722	0.83181	0.874156	1.75867	1.97948	2.65017	2.69988	0.609299	13.8699	0.73398	0.717391	1.56726	1.11318
PARS2	ENSG00000162396.5	2.43473	2.12231	4.69089	2.81966	3.18253	2.74799	4.3544	1.5013	1.72837	2.29001	3.28162	3.49779	2.61721	2.45164	1.45414	1.83493	2.57896	1.9763	1.74449	1.50783	2.81207	6.52369	8.8169	3.86696	5.60989	3.98424	4.71426	4.19135	4.17455	4.24398	4.74366	1.52548	2.04339	2.4665	3.74734	2.42776	2.13197	3.34623	2.62192	5.06358	5.45566	1.62202	4.29555	4.70661	3.84502	4.72489	3.32252	3.01846	3.48766	11.9853	3.96038	6.20272	4.18174	0.48656
DHCR24	ENSG00000116133.11	64.6294	66.7729	1544.19	30.7106	21.931	25.8408	19.0696	27.2496	48.0791	31.5325	86.4193	80.3716	87.3313	101.586	61.1592	67.3931	48.5099	26.5933	624.114	78.1265	104.469	89.5761	107.23	8.41338	26.833	10.3363	44.7804	13.3323	469.695	12.2414	23.6708	11.3493	6.49117	29.9969	53.8051	419.48	227.141	207.386	119.596	118.353	39.6819	18.2213	23.1397	118.706	412.144	381.313	39.5148	164.847	131.382	60.1948	31.1062	11.295	203.126	3.68006
NFIA	ENSG00000162599.15	21.1741	18.8734	13.6561	38.4935	27.6564	31.5005	26.3001	11.0844	9.91827	10.4554	42.6118	35.9444	8.42804	8.57754	8.85055	8.53087	9.89442	8.91259	10.313	9.81014	18.8986	6.41961	0.0392454	17.3606	17.3822	24.4513	11.0098	30.2051	13.4985	29.5641	23.5397	11.2396	7.15103	3.6955	4.60056	9.14711	12.416	12.7988	6.28388	23.6041	19.4244	4.01987	9.47697	21.6269	10.1357	11.2964	7.69635	7.55822	7.47495	8.70929	27.6553	18.4938	18.0221	0.522619
DOCK7	ENSG00000116641.17	6.71846	4.94438	2.92234	9.99293	7.72154	9.79242	7.65631	3.89125	3.91596	5.44324	5.47826	5.81029	5.19466	4.33403	2.63173	3.25479	4.68232	3.86747	3.76832	2.93346	5.84393	17.5708	6.60347	11.3599	11.4442	7.6721	4.89948	6.83325	3.01371	6.87116	7.64045	2.06703	1.03726	2.18322	2.60451	1.58642	4.16547	5.89083	1.0666	13.6289	11.009	1.49394	8.46523	5.3371	5.40561	6.09527	3.83358	2.79398	4.38477	9.54616	4.84659	10.0855	6.43481	0.179426
ALG6	ENSG00000088035.15	5.51186	4.74082	4.78058	3.59857	4.26642	3.08848	4.96519	1.79947	1.91607	2.2126	6.53219	5.98604	2.24313	2.38517	2.00409	2.3762	2.41602	2.02997	3.80485	2.19401	5.98471	7.20769	7.88795	7.33394	7.36587	3.9394	4.49166	3.6101	6.35747	3.38743	5.91606	1.7918	1.10465	2.3313	3.50079	2.48253	5.07112	5.60359	1.689	10.751	7.0388	2.33139	3.95681	5.57814	7.41253	7.30361	6.09337	7.8024	3.5496	4.53183	6.37595	6.5104	7.19164	3.13472
PIGK	ENSG00000142892.14	11.8153	10.3895	9.66504	21.9681	22.6981	22.4917	10.8414	5.41024	6.23883	7.11649	11.0344	7.6151	5.7028	9.42701	6.11842	8.53779	8.00697	6.00096	14.4608	6.62645	12.5305	31.3004	8.6759	12.1768	12.1819	10.7453	7.50353	9.94396	4.64708	9.71686	13.0335	8.30195	4.95111	6.76088	7.7433	3.93681	12.014	8.76818	4.12585	17.5755	12.207	3.70627	11.9941	8.62198	5.72943	5.93776	7.16136	8.57063	7.00814	7.34836	13.8404	13.7446	8.56124	2.91978
PRKACB	ENSG00000142875.19	10.3436	9.05592	8.31789	21.3941	21.2846	30.3071	24.3205	44.1379	55.3202	47.8741	130.398	84.4796	57.0589	103.222	45.245	69.8172	73.6461	36.9012	74.925	44.6866	9.6795	12.8387	7.54257	18.1921	16.0858	22.1689	21.3714	18.2902	5.42951	20.1856	16.1289	7.56193	4.42618	5.9752	8.4122	3.64359	8.68773	16.0118	2.37567	9.54362	10.7782	3.59052	29.7084	14.8947	3.35498	3.7512	14.6409	16.7433	17.6055	5.10686	11.9905	17.6506	10.0737	3.79239
HS2ST1	ENSG00000153936.16	10.8672	10.9715	27.2459	7.7243	8.26697	8.1667	8.97853	8.76814	9.78827	10.8178	9.22588	7.28222	8.94057	11.5259	6.5122	7.35372	11.0488	7.07092	6.15917	5.63184	9.57884	21.9213	30.7665	12.9091	12.5254	7.71234	6.67316	6.55135	6.13049	6.16221	10.3489	3.75113	2.4722	4.106	5.52055	5.01034	10.2556	8.36724	2.78236	11.1569	13.5394	4.02291	10.351	7.72417	8.00248	8.85559	7.36955	8.8901	5.72733	9.43757	10.2109	11.3728	10.4895	2.3856
DPYD	ENSG00000188641.12	23.2752	23.9863	11.1098	15.1339	22.2184	21.0765	17.6906	1.75555	1.3842	1.50443	0.575448	0.6571	1.44588	1.71579	2.14494	2.73597	1.61137	1.43378	8.0825	3.25496	19.1317	43.024	7.58897	23.0404	20.4098	16.9361	9.15154	14.1339	13.8213	13.0735	16.6155	5.98305	2.42062	3.76137	3.57812	12.4188	29.6345	13.1372	2.47547	20.156	21.334	3.20425	7.81074	10.3633	6.03238	6.37922	12.0452	19.2781	5.68863	2.92318	15.1737	19.4948	21.5697	20.1057
SLC35A3	ENSG00000117620.14	5.34038	3.71495	2.83706	5.19658	5.39477	6.05444	4.90883	1.34851	1.49862	1.64116	4.87777	4.34209	1.48813	1.80771	1.56901	1.9024	1.82495	1.32074	3.18527	1.62153	5.35289	4.96738	5.34669	6.46977	6.12331	4.43822	9.67745	3.59286	5.39613	3.6654	4.80126	1.60381	0.90294	2.1436	2.87357	3.65568	5.96189	8.69693	1.21446	5.63737	4.95406	2.04586	3.59693	5.63943	4.65159	4.59826	8.61812	3.24759	5.3729	2.43003	7.37308	5.88385	7.32502	0.43505
SASS6	ENSG00000156876.9	2.8047	2.06824	2.01089	2.49483	2.70902	2.59226	3.25705	0.970116	0.945334	1.1094	7.09541	5.89484	1.13879	1.26372	1.0751	1.25197	0.949339	0.949536	2.67703	1.26996	3.05788	3.8804	17.5846	4.73928	4.72024	3.67002	2.90969	2.6836	3.46637	2.58787	4.35614	1.11909	0.767467	1.06335	1.53416	0.943959	2.60428	3.05651	1.12835	3.53612	4.39111	1.12692	3.87927	3.38407	2.49309	2.34516	3.59335	4.09295	2.29007	12.2863	3.51749	4.95379	3.88729	0.505025
DBT	ENSG00000137992.14	6.17686	5.16509	8.65819	6.31413	6.6898	8.43425	10.2278	3.24158	4.29439	4.1573	7.20487	5.83394	3.98506	4.86984	3.28893	3.88661	4.34317	3.24769	4.97169	3.41458	5.72109	8.05382	8.02605	7.35343	7.14873	7.59259	4.78733	7.43617	6.12678	8.05197	8.28331	4.31993	5.29569	4.68388	4.93885	6.51441	5.52505	5.21984	5.69206	8.94405	8.14374	3.04065	4.67497	7.93134	5.91513	5.98078	4.2717	3.24638	7.71772	3.13286	6.74669	7.58047	7.18624	0.578637
RNPC3	ENSG00000185946.15	41.4738	24.7698	21.4956	31.1621	34.6216	42.7907	37.9839	7.68888	8.7923	12.2197	50.9916	61.3449	17.6964	12.8386	8.83324	11.2305	15.1335	7.76449	13.9693	8.76001	39.2073	15.5251	29.9806	54.353	58.2892	36.9802	25.4388	37.4781	15.2265	35.2009	48.5548	19.8169	11.2005	20.1932	19.5728	6.97233	37.6649	33.2352	22.7267	78.9257	58.8547	21.8144	43.3259	31.9067	27.616	28.0253	30.9569	23.4465	17.3918	19.3525	78.1135	52.589	36.3117	4.35558
TAF13	ENSG00000197780.9	28.5435	34.187	21.276	39.6401	38.0428	35.4422	23.213	30.423	35.3472	26.5117	29.5729	23.3154	33.8913	54.1238	32.414	44.8378	25.0568	25.4485	58.5592	43.2674	25.7523	58.9088	22.0757	25.0157	18.6899	29.8879	23.4151	27.6162	32.9651	29.3494	23.9589	20.6464	18.571	18.7233	27.6542	16.9131	28.5688	20.507	33.161	30.1481	12.5578	8.614	34.8488	27.1133	27.2809	26.6451	18.1641	16.5622	20.5823	26.3358	26.8992	23.964	27.7009	5.72941
AMPD2	ENSG00000116337.15	14.2091	20.9386	27.1873	42.1238	30.0471	20.7961	18.8878	29.0841	43.2518	51.6205	45.2695	52.8223	49.721	47.5256	32.8806	34.4298	73.012	39.9129	18.1386	19.0609	18.6741	36.3016	30.0986	52.5503	43.178	15.3741	14.8695	18.7434	13.0516	13.6145	36.1781	8.66899	3.81507	12.7715	24.3266	18.4393	35.0541	16.9166	2.32151	25.8106	43.2921	8.627	138.414	35.2088	17.0995	17.0755	22.421	54.942	15.0613	17.5333	28.9832	34.5655	29.1446	54.8037
SLC6A17	ENSG00000197106.6	0.114808	0.167801	0.262129	0.257433	0.649596	4.2007	0.0857021	15.5032	48.4203	16.5151	73.4033	84.1346	80.5388	88.4788	15.1383	30.5611	22.3617	11.5762	3.10238	5.68124	0.225842	0.17348	0.0157447	0.0714925	0.14147	0.564201	0.292142	0.609897	0.32965	0.635206	0.236235	0.0552867	0.0634451	1.25693	0.780058	0.0217279	0.0867375	0.985761	0.0799737	0.153189	0.0759456	0.544296	53.5878	0.193632	3.65782	5.03909	0.167061	0.0519612	0.388645	4.73305	0.371537	0.175637	0.127801	0.0142551
KCNA2	ENSG00000177301.14	0.813858	0.936658	0.0835094	0.557954	0.683209	0.871278	0.317801	4.06889	7.83331	6.34808	29.5357	35.8731	19.8253	18.8718	3.93348	4.31842	5.76531	5.30208	1.53223	3.43667	0.365318	0.00527462	0.365681	0.243705	0.271619	1.44132	0.532189	1.6588	0.277442	1.26348	0.202193	0.253234	0.198563	0.0270798	0.025054	0.0187472	0.163188	0.252038	0.198245	12.1464	0.109854	0.294277	1.98165	0.488908	0.155045	0.157688	0.566224	0.241747	0.311043	1.02137	1.0519	0.108683	0.262238	0.037935
AP4B1	ENSG00000134262.12	9.64986	7.88598	6.89142	9.51592	9.8294	7.93724	9.20243	5.01933	6.3328	7.17844	29.8652	27.0431	8.59624	8.63453	5.60722	7.26135	8.32659	6.02684	7.34159	5.98947	9.73816	11.3224	19.7741	13.5883	16.3412	9.45415	10.6596	8.23298	10.1516	7.29068	16.0955	5.04849	3.5518	5.06583	9.57519	3.57611	11.1515	6.79517	3.55198	15.2194	16.7787	5.91346	18.6979	10.826	7.94295	7.42882	12.9258	21.3442	8.06372	15.4938	15.0848	15.5472	11.1534	7.19882
NRAS	ENSG00000213281.4	21.5666	20.7344	11.295	13.345	15.8319	10.7283	13.4805	8.6716	9.98713	7.77318	13.5773	11.669	8.12887	11.393	8.11296	12.2147	8.4294	7.11878	22.2928	11.3757	18.9586	52.476	77.2891	13.4587	15.5408	11.2986	17.5993	11.0411	24.4149	11.0572	15.4819	4.97932	3.84084	11.7231	15.2233	8.71724	23.1224	15.036	4.92453	17.285	14.1794	6.70713	8.95945	12.861	25.1205	23.4341	20.3899	19.6526	11.8455	12.2059	18.531	15.0985	18.4207	5.95744
CSDE1	ENSG00000009307.15	294.812	248.049	151.035	353.464	340.889	494.747	338.986	91.8	95.2747	100.001	177.46	138.067	95.7203	127.114	91.0902	116.399	100.552	88.9046	190.175	132.37	251.266	353.578	349.188	238.799	262.94	470.361	214.818	389.64	179.901	433.916	266.203	175.196	160.373	91.4558	112.667	54.9022	252.517	193.415	771.135	286.451	287.629	89.066	140.903	227.442	212.461	217.883	170.018	131.879	144.431	217.157	235.264	321.593	227.98	74.1541
ATP1A1	ENSG00000163399.15	122.091	136.146	112.426	168.964	150.917	123.765	121.749	51.9197	100.844	96.6024	554.51	374.562	164.451	281.102	74.5737	74.8682	125.399	77.2175	100.846	58.7927	161.374	208.799	269.533	101.918	110.461	82.9964	240.046	100.34	221.73	93.9176	131.992	94.2674	70.317	344.699	498.37	34.1715	285.8	381.828	41.7337	181.636	148.462	165.361	178.044	155.101	280.168	300.963	386.716	70.6004	136.016	118.85	605.853	118.6	197.659	38.7864
WARS2	ENSG00000116874.11	10.7563	9.03496	10.504	8.22765	9.94893	11.0651	8.68654	2.22912	2.48175	2.77958	3.41638	3.30851	2.8236	3.2229	2.14116	2.73072	2.72116	2.22533	2.7922	2.33416	9.93784	14.7704	13.297	11.2332	12.26	5.83601	6.02148	5.7739	7.22251	5.1166	9.65392	4.53255	3.24397	5.2593	6.45389	2.99056	8.54862	6.29406	3.87123	11.9065	11.914	4.72186	6.04891	8.88067	6.72207	7.42151	4.94751	4.13668	5.8939	8.76235	9.78109	10.1969	9.18197	1.09335
PHGDH	ENSG00000092621.11	9.54548	20.2773	1.16452	32.1733	21.0127	39.9595	24.986	41.2066	34.1572	45.2907	13.4833	20.0356	36.0898	29.7181	28.8107	30.7207	40.2058	36.8231	50.2586	39.4562	14.7377	83.0848	20.9223	34.0586	23.2494	16.1871	9.42724	12.9879	27.2401	13.3536	35.1658	6.40065	1.53277	11.0479	17.6418	24.9796	9.93067	47.9216	0.519539	24.1125	32.067	18.5313	15.4013	33.5075	50.0478	45.1118	6.34713	3.11046	15.521	45.5768	17.0826	18.9053	37.1429	0.702985
PRUNE1	ENSG00000143363.15	17.5117	13.9726	13.3962	25.3286	21.1508	24.6634	25.8259	6.89943	8.759	8.65658	26.5748	21.8889	9.7717	12.0713	7.14091	9.55787	9.87019	6.81308	8.56622	6.99294	18.8821	10.9145	14.8182	31.1651	33.8086	24.5428	16.8418	20.3864	16.0885	19.1917	30.2779	21.4	16.387	13.6254	14.9929	8.16016	17.8815	17.6507	19.6918	29.4853	27.4563	6.46228	21.725	20.9038	16.6849	18.2464	17.3341	17.248	12.3007	41.9098	48.8466	33.2578	21.4959	9.20681
POGZ	ENSG00000143442.21	39.7591	34.4675	34.9377	44.677	45.7098	48.8619	54.3806	18.9102	20.8687	24.7381	116.542	123.002	33.1433	29.0913	21.5724	24.6738	27.004	19.7475	38.6273	21.9412	44.5369	30.9061	41.1607	74.3699	77.4267	61.5323	34.8593	62.8309	25.4726	57.5792	87.384	19.5007	11.6409	25.2689	33.5937	16.4322	44.1655	34.4271	14.4463	91.25	105.269	14.8805	91.6515	61.3168	37.6094	35.8996	38.6641	46.3091	27.0331	59.9951	83.175	76.2467	52.1188	9.07305
SNX27	ENSG00000143376.12	16.6796	14.783	13.6936	18.016	18.7798	19.6177	27.2716	15.4289	18.3391	23.7465	44.8866	44.6747	22.0556	25.7805	16.7828	20.4997	24.0336	19.4363	25.5569	19.1596	15.2075	15.0655	11.943	27.9944	26.0369	31.0249	16.0147	25.7217	12.2284	28.2272	22.9813	8.99173	6.72894	13.1854	12.2943	6.17634	22.4533	14.5799	14.5825	28.2741	22.7373	5.33626	21.7845	22.0352	17.5641	18.8883	15.4005	20.9318	11.3062	18.4088	18.9398	26.4151	21.0081	24.0418
GATAD2B	ENSG00000143614.9	17.06	11.9199	9.14578	18.65	14.5995	19.0948	16.0365	6.2852	7.74133	8.84224	32.24	31.0472	11.0202	11.2897	7.38631	7.8647	9.44834	7.65272	11.2851	6.62462	16.8394	9.31712	21.0515	24.1323	21.832	17.1812	10.5587	15.2354	9.86322	14.6931	19.2826	7.25088	5.06036	5.42101	8.86983	4.97371	19.9495	11.3608	10.9725	22.1347	21.5649	4.46959	13.5568	14.681	19.5407	21.1785	13.1872	16.6136	8.33507	14.4905	17.4363	24.8846	17.6685	14.7019
HAX1	ENSG00000143575.14	89.3058	93.5142	86.4273	125.549	122.301	125.077	101.797	55.8789	64.6945	73.9548	83.5326	78.7263	75.1158	84.6151	52.239	69.7164	87.2155	60.9265	72.6509	57.929	95.2804	128.768	151.183	131.365	130.507	109.565	76.3046	111.612	75.6398	108.552	120.772	93.2736	107.138	58.2122	94.4929	55.9733	94.7179	79.3301	127.951	110.417	136.931	56.5158	179.252	111.364	78.101	80.9274	79.2319	97.8474	83.3786	148.606	115.781	121.584	94.9789	39.8676
ADAR	ENSG00000160710.15	85.0351	72.5283	71.0293	96.6491	87.5957	94.3498	89.0613	40.9093	52.5598	51.312	111.747	107.377	68.7905	70.7577	36.6229	59.6591	61.5528	43.1856	45.9044	41.3353	83.3678	113.837	293.124	125.356	133.905	85.2894	68.5329	82.5773	59.5474	79.728	117.806	30.9604	21.475	42.521	71.1006	39.3686	115.102	65.3362	15.2625	115.987	120.751	28.7475	114.489	92.5281	71.4321	76.1179	92.2437	128.636	54.5142	74.0951	100.162	133.34	87.4212	106.593
KCNN3	ENSG00000143603.18	0.478302	0.900148	0.319889	0.564251	1.10004	0.611544	1.50063	7.53202	5.68027	10.898	1.63332	2.44524	5.54875	4.88891	3.90068	5.6116	11.0588	7.87405	2.72867	8.12741	0.780321	0.0197788	19.2731	3.73242	4.18893	10.2292	2.79498	4.12728	0.552577	3.34098	5.3093	0.798321	0.438886	0.722984	1.55329	0.0811159	1.40525	0.900632	3.48689	0.435453	1.27112	0.119698	2.11269	2.32082	0.372261	0.344918	1.32523	2.22303	0.801957	0.403703	2.73762	10.5197	2.15821	0.0399887
ASH1L	ENSG00000116539.12	22.0167	17.0054	14.1667	25.2372	23.7197	34.708	26.5653	8.99999	12.359	11.3055	39.2331	34.9917	15.3795	16.6817	9.12265	10.2807	12.718	8.62795	11.6495	8.80433	21.1893	21.9088	18.0632	24.4418	26.8369	25.353	15.3504	23.5033	14.8252	23.1741	25.8943	9.8971	6.67796	6.50765	9.14995	4.46497	20.822	18.9329	17.1205	34.9199	31.9692	6.68909	18.1291	19.8786	22.0199	23.1407	16.9765	12.2805	12.1049	17.6892	25.166	30.8582	22.8184	3.43293
MSTO1	ENSG00000125459.14	12.1541	8.98429	6.74274	10.3291	10.6826	8.42704	9.87387	2.90389	3.77401	3.49688	9.15306	10.3654	6.05579	5.07275	3.96249	4.80124	3.97531	3.0249	4.31898	3.67577	12.717	12.3931	12.0197	14.4464	15.0666	6.6889	5.98084	6.84144	6.9219	6.4835	13.4963	3.90606	2.63628	5.11724	6.86771	5.46392	9.07858	7.69823	1.69741	17.4196	15.361	4.99866	15.3119	13.4239	6.62144	7.0111	8.49649	11.8655	6.2978	35.2223	14.0003	15.3457	9.6334	1.64031
RIT1	ENSG00000143622.10	20.5664	20.2789	13.2409	24.7387	23.4887	20.2649	24.883	6.04561	6.07314	7.59846	10.6026	9.81599	6.10888	6.87698	5.69394	8.7618	7.10053	6.26423	10.0811	8.42465	19.3712	16.0766	30.1791	22.9251	22.3033	17.7787	13.3755	16.7093	32.0636	16.6116	18.7329	8.22186	5.72554	13.2009	15.749	4.36051	32.2073	14.5497	4.35298	21.8701	16.6295	4.36695	15.6991	18.6392	16.078	15.7381	15.4812	27.5985	16.6822	15.7113	18.4333	20.6606	28.7699	27.7895
NAXE	ENSG00000163382.11	45.8741	43.9842	60.0397	59.1259	63.5973	73.4888	60.6111	38.8753	42.266	38.3536	41.8376	43.1304	47.4398	51.2729	37.5339	41.1675	42.7611	34.3579	54.5658	45.9763	48.8418	50.8766	53.5167	73.5576	70.3644	64.007	51.753	61.7205	47.2123	61.852	72.3745	44.14	44.3858	50.102	61.7139	34.0488	50.8464	47.5838	29.6786	61.7133	55.7936	26.14	77.2345	71.8806	50.3598	51.4011	43.8786	42.8386	49.1639	56.5708	77.8243	79.1747	54.3209	14.4663
NTRK1	ENSG00000198400.11	0.375477	3.27092	0.737722	0.561658	0.937736	0.208723	0.591947	0.220754	0.235641	2.32806	0.191244	0.2689	0.375413	0.263258	0.264793	0.585616	1.3712	2.68175	0.332902	0.301888	0.669839	0.0709575	0.0726858	1.49837	4.25237	3.12734	0.885087	2.3824	0.377112	2.10522	3.49683	1.98373	1.10292	2.9081	2.34103	0.17021	1.83397	0.241337	0.416382	0.73327	0.154096	0.504805	2.71719	5.67394	0.114135	0.11088	0.573516	0.421705	0.764691	4.9049	0.97088	3.68174	1.11638	0.293647
KCNJ10	ENSG00000177807.8	0.108695	0.110606	0.0886194	0.135893	0.186768	0.115651	0.165584	48.9831	46.2177	61.5775	16.9182	27.2808	49.6455	46.178	43.3757	33.5374	49.096	56.0094	131.997	60.089	0.132555	0.0627444	0.175003	0.189019	0.312834	0.331359	0.297773	0.153424	0.110194	0.148098	0.45381	0.107317	0.0440199	5.38467	15.3144	0.18127	0.196854	0.264942	0.0499294	8.64673	0.159009	0.0742164	0.555551	0.353364	0.132921	0.154634	0.504143	7.39932	0.389985	0.513622	0.53915	0.188043	0.16975	0.0463853
ATP1A2	ENSG00000018625.14	63.471	38.1708	1.71578	85.6807	94.4795	140.26	34.8608	339.891	418.873	555.438	161.993	302.903	492.312	406.732	213.567	187.589	435.116	422.036	103.646	259.149	29.6363	0.315514	0.30993	23.0141	22.4962	100.829	32.2481	113.317	10.507	111.102	18.2245	80.4997	81.9883	3.69627	1.73529	0.617772	11.4427	6.53685	591.86	243.899	19.3372	0.71841	22.9757	30.5766	4.23129	6.13413	8.42809	2.18944	5.13959	11.4643	5.53042	11.3838	11.0126	0.263955
UFC1	ENSG00000143222.11	69.1908	73.2205	74.3302	106.977	105.627	98.2122	90.9175	60.6264	69.6084	70.2113	53.5173	51.6379	67.8994	73.1421	49.8005	69.5438	78.393	55.6421	58.5717	62.0646	77.7258	83.749	96.4524	100.926	100.438	79.446	67.2772	77.8249	73.0379	76.3146	91.1088	46.082	33.8829	55.0161	71.5096	25.5492	84.5742	71.9443	41.6261	78.1976	116.102	56.7348	106.577	99.9767	89.0785	90.2669	70.1595	71.3167	74.6581	69.172	86.8013	96.7231	81.4125	34.1734
NDUFS2	ENSG00000158864.12	66.8587	75.3359	106.017	57.9188	66.9184	56.9118	78.8526	33.2953	42.6028	43.985	124.688	120.574	63.7033	69.4073	37.4454	46.6812	49.5583	37.7709	64.3105	42.7727	69.2656	94.3727	95.7788	86.5066	86.9023	77.9758	81.758	73.1072	67.1061	76.0141	87.9644	91.8511	120.763	63.8359	94.1948	63.5847	86.3045	55.8033	154.526	73.977	130.029	24.3221	70.7441	74.0934	69.273	72.5851	72.525	72.6812	71.9111	58.7169	71.9429	89.2745	78.8251	29.7559
PBX1	ENSG00000185630.18	17.0075	20.3934	23.2516	20.5816	23.0392	32.9235	44.0399	9.89077	12.1246	11.219	17.5836	12.762	11.5749	16.8852	7.91106	10.7606	13.0806	8.21227	7.18003	9.42472	25.683	24.099	0.044033	107.507	102.414	51.9828	20.4937	43.7784	13.2115	45.9359	87.8552	9.54895	6.22362	7.1546	8.07294	1.22152	17.5736	19.5208	15.2677	12.2296	41.2251	12.3383	15.3954	27.9878	9.0811	9.42935	10.6169	6.3155	9.3979	4.41343	25.1624	144.282	39.5239	0.765135
TMCO1	ENSG00000143183.16	23.9519	23.3619	33.6906	30.448	27.2339	25.7258	21.9578	12.8336	12.647	14.5789	15.5913	13.8717	11.5189	14.7527	10.3925	15.5407	13.4285	12.0935	20.5113	13.5111	25.4437	43.309	29.7146	28.4339	31.0605	20.054	23.4592	19.9288	24.8792	19.302	27.7972	11.6393	7.9319	16.2714	22.2597	17.9316	24.8051	26.2533	8.15198	26.5129	27.595	10.9025	31.4435	24.7265	18.0909	18.9833	25.3789	18.8271	20.0051	35.0729	34.9337	28.7586	26.6148	5.18657
PIGC	ENSG00000135845.9	11.4296	8.87014	9.53885	12.099	11.9211	12.1215	12.4262	3.81821	4.06304	4.87921	9.08918	7.61765	4.80055	5.61247	3.95701	5.85994	5.36102	4.17687	7.26704	4.33084	11.1883	12.6912	8.19321	13.8155	16.3763	12.1295	9.10667	11.1871	7.44275	11.4015	13.2064	4.97326	3.54032	4.87059	9.35317	3.36652	10.3328	9.79074	4.16939	13.6383	16.2131	5.41305	10.9439	10.8678	19.4267	20.2972	10.6656	11.3982	7.97232	14.2697	10.6608	17.3634	12.0556	5.75647
DARS2	ENSG00000117593.9	9.44089	8.77778	16.3697	7.23902	7.80726	6.72007	8.07998	2.66805	3.07299	3.25185	4.41943	4.08084	3.60046	3.96555	2.28914	3.07985	3.05276	2.53107	3.18319	2.73965	9.69975	27.8611	44.329	8.82399	7.93686	6.26439	9.82055	5.91624	10.3066	6.1619	7.19031	5.18517	5.02422	6.6418	8.73901	4.46681	8.5808	8.36384	4.50061	9.50736	7.41507	4.12726	6.39587	6.94636	6.03392	5.82085	9.51664	8.88215	8.08618	10.9721	9.78445	8.51989	8.99167	1.9368
TNR	ENSG00000116147.16	0.0244008	0.0234841	0.0206956	0.0473405	0.0328057	0.0232983	0.0419485	34.2183	33.0932	16.9153	17.8956	19.6363	24.4501	28.6565	30.2717	29.3951	16.956	13.1398	16.9305	28.5535	0.027716	0.00246186	0.0163325	0.0117805	0.0204733	0.107517	0.060652	0.0450328	0.0160957	0.0437966	0.0411582	0.0143313	0.00716042	0.0158006	0.0253644	0.0231216	0.399704	0.0281803	0.0105102	0.0189547	0.0094652	0.0773485	5.42441	0.0213043	0.013884	0.012175	0.305388	0.347283	0.0473102	0.563396	0.0398068	0.0157203	0.0202134	0.0192072
